Data;12 - Taxa de juros - CDI - % a.d.
01/10/2001;0,069386
02/10/2001;0,069420
03/10/2001;0,069420
04/10/2001;0,069353
05/10/2001;0,069320
08/10/2001;0,069286
09/10/2001;0,069253
10/10/2001;0,069186
11/10/2001;0,069186
15/10/2001;0,069186
16/10/2001;0,069153
17/10/2001;0,069120
18/10/2001;0,069186
19/10/2001;0,069153
22/10/2001;0,069153
23/10/2001;0,069186
24/10/2001;0,069186
25/10/2001;0,069153
26/10/2001;0,069120
29/10/2001;0,069186
30/10/2001;0,069153
31/10/2001;0,069153
01/11/2001;0,069153
05/11/2001;0,069186
06/11/2001;0,069186
07/11/2001;0,069220
08/11/2001;0,069186
09/11/2001;0,069220
12/11/2001;0,069220
13/11/2001;0,069186
14/11/2001;0,069220
16/11/2001;0,069220
19/11/2001;0,069220
20/11/2001;0,069220
21/11/2001;0,069153
22/11/2001;0,069220
23/11/2001;0,069220
26/11/2001;0,069220
27/11/2001;0,069220
28/11/2001;0,069220
29/11/2001;0,069220
30/11/2001;0,069253
03/12/2001;0,069253
04/12/2001;0,069253
05/12/2001;0,069320
06/12/2001;0,069286
07/12/2001;0,069286
10/12/2001;0,069253
11/12/2001;0,069286
12/12/2001;0,069253
13/12/2001;0,069186
14/12/2001;0,069186
17/12/2001;0,069220
18/12/2001;0,069220
19/12/2001;0,069220
20/12/2001;0,069220
21/12/2001;0,069253
24/12/2001;0,069253
26/12/2001;0,069153
27/12/2001;0,069120
28/12/2001;0,069120
31/12/2001;0,069120
02/01/2002;0,069120
03/01/2002;0,069120
04/01/2002;0,069153
07/01/2002;0,069153
08/01/2002;0,069120
09/01/2002;0,069153
10/01/2002;0,069153
11/01/2002;0,069120
14/01/2002;0,069120
15/01/2002;0,069120
16/01/2002;0,069120
17/01/2002;0,069120
18/01/2002;0,069120
21/01/2002;0,069153
22/01/2002;0,069120
23/01/2002;0,069086
24/01/2002;0,069120
25/01/2002;0,069120
28/01/2002;0,069120
29/01/2002;0,069120
30/01/2002;0,069120
31/01/2002;0,069153
01/02/2002;0,069186
04/02/2002;0,069186
05/02/2002;0,069186
06/02/2002;0,069186
07/02/2002;0,069186
08/02/2002;0,069186
13/02/2002;0,069186
14/02/2002;0,069186
15/02/2002;0,069186
18/02/2002;0,069186
19/02/2002;0,069153
20/02/2002;0,069120
21/02/2002;0,068318
22/02/2002;0,068318
25/02/2002;0,068352
26/02/2002;0,068318
27/02/2002;0,068385
28/02/2002;0,068352
01/03/2002;0,068352
04/03/2002;0,068352
05/03/2002;0,068352
06/03/2002;0,068352
07/03/2002;0,068352
08/03/2002;0,068352
11/03/2002;0,068352
12/03/2002;0,068352
13/03/2002;0,068352
14/03/2002;0,068352
15/03/2002;0,068352
18/03/2002;0,068352
19/03/2002;0,068352
20/03/2002;0,067247
21/03/2002;0,067515
22/03/2002;0,067515
25/03/2002;0,067548
26/03/2002;0,067582
27/03/2002;0,067582
28/03/2002;0,067548
01/04/2002;0,067448
02/04/2002;0,067247
03/04/2002;0,067113
04/04/2002;0,067079
05/04/2002;0,067046
08/04/2002;0,067012
09/04/2002;0,067012
10/04/2002;0,067012
11/04/2002;0,067012
12/04/2002;0,067012
15/04/2002;0,067012
16/04/2002;0,067012
17/04/2002;0,066844
18/04/2002;0,066979
19/04/2002;0,067012
22/04/2002;0,066878
23/04/2002;0,066844
24/04/2002;0,066811
25/04/2002;0,066811
26/04/2002;0,066710
29/04/2002;0,066542
30/04/2002;0,066106
02/05/2002;0,066609
03/05/2002;0,066542
06/05/2002;0,066408
07/05/2002;0,066139
08/05/2002;0,065769
09/05/2002;0,066005
10/05/2002;0,066341
13/05/2002;0,066677
14/05/2002;0,066844
15/05/2002;0,066878
16/05/2002;0,066811
17/05/2002;0,066811
20/05/2002;0,066677
21/05/2002;0,066139
22/05/2002;0,066206
23/05/2002;0,066710
24/05/2002;0,066844
27/05/2002;0,066744
28/05/2002;0,066509
29/05/2002;0,065904
31/05/2002;0,064792
03/06/2002;0,061983
04/06/2002;0,050928
05/06/2002;0,059598
06/06/2002;0,063339
07/06/2002;0,065163
10/06/2002;0,065971
11/06/2002;0,066139
12/06/2002;0,065904
13/06/2002;0,065534
14/06/2002;0,066542
17/06/2002;0,066945
18/06/2002;0,066844
19/06/2002;0,066979
20/06/2002;0,067046
21/06/2002;0,067012
24/06/2002;0,067012
25/06/2002;0,067180
26/06/2002;0,067213
27/06/2002;0,067113
28/06/2002;0,067213
01/07/2002;0,067146
02/07/2002;0,066912
03/07/2002;0,066945
04/07/2002;0,066710
05/07/2002;0,066979
08/07/2002;0,067146
09/07/2002;0,067180
10/07/2002;0,067046
11/07/2002;0,066912
12/07/2002;0,066542
15/07/2002;0,066811
16/07/2002;0,066878
17/07/2002;0,066475
18/07/2002;0,065332
19/07/2002;0,065231
22/07/2002;0,065264
23/07/2002;0,065163
24/07/2002;0,065433
25/07/2002;0,065298
26/07/2002;0,065365
29/07/2002;0,065365
30/07/2002;0,065298
31/07/2002;0,065231
01/08/2002;0,065197
02/08/2002;0,065298
05/08/2002;0,065163
06/08/2002;0,065399
07/08/2002;0,065365
08/08/2002;0,065332
09/08/2002;0,065332
12/08/2002;0,065163
13/08/2002;0,065365
14/08/2002;0,065197
15/08/2002;0,065231
16/08/2002;0,065298
19/08/2002;0,065332
20/08/2002;0,065332
21/08/2002;0,065332
22/08/2002;0,064927
23/08/2002;0,065096
26/08/2002;0,065197
27/08/2002;0,065264
28/08/2002;0,065298
29/08/2002;0,065298
30/08/2002;0,065264
02/09/2002;0,065399
03/09/2002;0,065433
04/09/2002;0,065231
05/09/2002;0,065298
06/09/2002;0,065264
09/09/2002;0,065298
10/09/2002;0,065332
11/09/2002;0,065332
12/09/2002;0,065298
